fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,success,country,pricing
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,0.099,47.0,Spain,Medium
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,0.099,66.0,Italy,Medium
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,0.095,55.0,Italy,Medium
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.9966799999999999,3.19,0.42,0.092,41.0,Spain,Expensive
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,0.096,35.0,Italy,Budget
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,0.096,57.0,Italy,Medium
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,0.10300000000000001,45.0,Italy,Budget
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,,42.0,Spain,Expensive
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,0.125,81.0,Italy,Medium
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.9961200000000001,3.37,0.58,0.11,57.0,Italy,Expensive
7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,0.098,51.0,Spain,Medium
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.9961200000000001,3.3,0.48,0.102,23.0,Spain,Medium
6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,0.092,39.0,Italy,Medium
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,0.0955,53.0,Spain,Budget
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,0.0955,57.0,Italy,Budget
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,0.099,38.0,Spain,Medium
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,0.102,72.0,Italy,Medium
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,0.111,36.0,Spain,Budget
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,0.099,52.0,Spain,Medium
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,0.099,49.0,Spain,Budget
7.6,0.3,0.42,2.0,0.052000000000000005,6.0,24.0,0.9963,3.44,0.82,0.11900000000000001,63.0,Spain,Budget
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,0.1,82.0,Italy,Budget
8.0,0.5,0.39,2.6,0.08199999999999999,12.0,46.0,0.9985,3.43,0.62,0.107,66.0,Italy,Budget
7.7,0.28,0.3,,0.062,18.0,34.0,0.9952,3.28,0.9,0.113,65.0,Italy,Expensive
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,0.109,44.0,Spain,Budget
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,0.107,59.0,Italy,Medium
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,0.124,84.0,Italy,Budget
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,0.107,60.0,Italy,Budget
6.6,0.96,0.0,1.8,0.08199999999999999,5.0,16.0,0.9936,3.5,0.44,0.11900000000000001,57.0,Italy,Medium
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,0.106,68.0,Italy,Medium
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,0.109,85.0,Italy,Medium
9.9,0.57,0.25,2.0,0.10400000000000001,12.0,89.0,0.9963,3.04,0.9,0.10099999999999999,38.0,Italy,Medium
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,0.096,34.0,Spain,Budget
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,0.094,50.0,Spain,Budget
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,0.096,48.0,Italy,Budget
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,0.121,82.0,Italy,Expensive
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,0.098,52.0,Spain,Medium
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,0.099,39.0,Italy,Budget
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,0.098,55.0,Spain,Budget
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,0.094,59.0,Italy,Budget
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,0.114,69.0,Italy,Expensive
6.4,0.53,0.09,3.9,0.12300000000000001,14.0,31.0,0.9968,3.5,0.67,0.11,50.0,Spain,Budget
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,0.096,58.0,Italy,Budget
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,0.096,65.0,Italy,Medium
7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,0.121,83.0,Italy,Expensive
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,0.11199999999999999,40.0,Spain,Medium
7.8,0.64,0.0,1.9,0.07200000000000001,27.0,55.0,0.9962,3.31,0.63,0.11,61.0,Spain,Budget
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,0.113,69.0,Italy,Budget
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,0.10400000000000001,61.0,Italy,Medium
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,0.099,51.0,Italy,Budget
5.9,0.44,0.0,1.6,0.042,3.0,11.0,0.9944,3.48,0.85,0.11699999999999999,61.0,Spain,Medium
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,0.10099999999999999,66.0,Italy,Budget
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,0.09,53.0,Italy,Budget
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,0.09,48.0,Italy,Budget
10.0,0.38,0.38,1.6,0.16899999999999998,27.0,90.0,0.9991399999999999,3.15,0.65,0.085,48.0,Spain,Budget
6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,0.111,57.0,Italy,Medium
7.0,0.59,0.0,1.7,0.052000000000000005,3.0,8.0,0.996,3.41,0.47,0.10300000000000001,33.0,Spain,Expensive
7.3,0.67,0.02,2.2,0.07200000000000001,31.0,92.0,0.99566,3.32,0.68,0.1106666667,49.0,Spain,Budget
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,0.113,42.0,Spain,Medium
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,0.09566666667,46.0,Italy,Expensive
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.9971200000000001,3.4,0.75,0.098,31.0,Italy,Budget
6.9,0.58,0.2,1.75,0.057999999999999996,8.0,22.0,0.9932200000000001,3.38,0.49,0.11699999999999999,62.0,Italy,Budget
7.3,0.67,0.02,2.2,0.07200000000000001,31.0,92.0,0.99566,3.32,0.68,0.111,56.0,Italy,Medium
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,0.096,67.0,Italy,Budget
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.9971200000000001,3.4,0.75,0.098,58.0,Italy,Medium
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.9970100000000001,3.4,0.74,0.09699999999999999,49.0,Spain,Budget
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.9968299999999999,3.4,0.73,0.09699999999999999,64.0,Italy,Expensive
7.2,0.38,0.31,2.0,0.055999999999999994,15.0,29.0,0.99472,3.23,0.76,0.113,78.0,Italy,Expensive
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,0.113,81.0,Spain,Medium
7.8,0.32,0.44,2.7,0.10400000000000001,8.0,17.0,0.9973200000000001,3.33,0.78,0.11,54.0,Spain,Budget
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,0.11599999999999999,60.0,Italy,Budget
7.6,0.49,0.33,1.9,0.07400000000000001,27.0,85.0,0.9970600000000001,3.41,0.58,0.09,38.0,Italy,Medium
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,0.109,47.0,Italy,Budget
6.5,0.9,0.0,1.6,0.052000000000000005,9.0,17.0,0.99467,3.5,0.63,0.109,51.0,Italy,Medium
6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,0.10550000000000001,49.0,Spain,Budget
7.6,0.49,0.33,1.9,0.07400000000000001,27.0,85.0,0.9970600000000001,3.41,0.58,0.09,47.0,Italy,Medium
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,0.105,56.0,Spain,Medium
7.9,0.2,0.35,1.7,0.054000000000000006,7.0,15.0,0.9945799999999999,3.32,0.8,0.11900000000000001,75.0,Italy,Expensive
6.4,0.42,0.09,2.3,0.054000000000000006,34.0,64.0,0.99724,3.41,0.68,0.10400000000000001,58.0,Italy,Budget
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,0.1,45.0,Spain,Budget
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,0.10400000000000001,54.0,Spain,Budget
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.9952200000000001,3.34,0.53,0.10800000000000001,38.0,Spain,Expensive
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,0.09699999999999999,37.0,Spain,Budget
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,0.09699999999999999,58.0,Italy,Medium
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.9972799999999999,3.3,0.65,0.1,65.0,Italy,Budget
6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.9964799999999999,3.52,0.57,0.11,47.0,Italy,Expensive
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.9972799999999999,3.3,0.65,0.1,75.0,Italy,Medium
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,0.09699999999999999,6.0,Spain,Budget
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.9957799999999999,2.88,0.47,0.09699999999999999,50.0,Spain,Medium
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,0.126,86.0,Italy,Medium
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,0.111,56.0,Italy,Expensive
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,0.11,74.0,Spain,Expensive
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,0.08800000000000001,44.0,Italy,Budget
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,0.1356666667,88.0,Italy,Medium
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,0.08800000000000001,59.0,Italy,Medium
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,0.136,84.0,Italy,Medium
7.1,0.875,0.05,5.7,0.08199999999999999,3.0,14.0,0.99808,3.4,0.52,0.102,-0.0,Spain,Medium
8.2,0.28,0.6,3.0,0.10400000000000001,10.0,22.0,0.99828,3.39,0.68,0.106,51.0,Spain,Budget
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,0.10099999999999999,67.0,Italy,Medium
8.2,0.28,0.6,3.0,0.10400000000000001,10.0,22.0,0.99828,3.39,0.68,0.106,51.0,Spain,Budget
7.2,0.58,0.54,2.1,0.114,3.0,9.0,0.9971899999999999,3.33,0.57,0.10300000000000001,50.0,Spain,Budget
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.9954200000000001,3.35,0.61,0.107,38.0,Spain,Expensive
6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,0.109,42.0,Spain,Medium
7.0,0.655,0.16,2.1,0.07400000000000001,8.0,25.0,0.9960600000000001,3.37,0.55,0.09699999999999999,61.0,Spain,Budget
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,0.10300000000000001,56.0,Spain,Medium
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.9949600000000001,3.52,0.78,0.106,60.0,Italy,Medium
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,0.114,71.0,Italy,Medium
6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.9944799999999999,3.44,0.76,0.10800000000000001,56.0,Spain,Budget
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,0.124,86.0,Italy,Medium
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,0.114,33.0,Italy,Medium
6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.9934799999999999,3.57,0.54,0.1195,45.0,Italy,Medium
7.7,0.54,0.26,1.9,0.08900000000000001,23.0,147.0,0.99636,3.26,0.59,0.09699999999999999,66.0,Spain,Budget
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,0.1,52.0,Italy,Medium
7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,0.106,71.0,Italy,Medium
7.7,0.54,0.26,1.9,0.08900000000000001,23.0,147.0,0.99636,3.26,0.59,0.09699999999999999,50.0,Italy,Budget
6.9,0.74,0.03,2.3,0.054000000000000006,7.0,16.0,0.99508,3.45,0.63,0.115,69.0,Italy,Budget
6.6,0.895,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,0.10800000000000001,52.0,Italy,Medium
6.9,0.74,0.03,2.3,0.054000000000000006,7.0,16.0,0.99508,3.45,0.63,0.115,53.0,Italy,Medium
7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,0.096,37.0,Spain,Expensive
7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.9964200000000001,3.16,0.53,0.094,59.0,Italy,Expensive
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.9963799999999999,3.31,0.54,0.098,27.0,Spain,Medium
6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,0.11,54.0,Italy,Medium
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,0.114,65.0,Spagna,Medium
6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,0.09949999999999999,22.0,Spain,Medium
6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.9956200000000001,3.51,0.66,0.10800000000000001,70.0,Italy,Medium
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,0.114,60.0,Italy,Medium
7.1,0.27,0.6,2.1,0.07400000000000001,17.0,25.0,0.9981399999999999,3.38,0.72,0.106,64.0,Italy,Medium
7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,0.111,37.0,Italy,Expensive
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,0.09699999999999999,57.0,Italy,Expensive
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.9971200000000001,3.44,0.67,0.098,39.0,Spain,Medium
6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.9958799999999999,3.53,0.65,0.10400000000000001,49.0,Spain,Medium
6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.9929399999999999,3.33,0.6,0.105,51.0,Spain,Medium
6.9,0.84,0.21,4.1,0.07400000000000001,16.0,65.0,0.9984200000000001,3.53,0.72,0.09233333332999999,73.0,Spain,Medium
6.9,0.84,0.21,4.1,0.07400000000000001,16.0,65.0,0.9984200000000001,3.53,0.72,0.0925,62.0,Italy,Medium
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.9963299999999999,3.42,0.97,0.106,42.0,Spain,Expensive
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.9948899999999999,3.38,0.83,0.10300000000000001,63.0,Italy,Budget
7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.9964700000000001,3.32,0.63,0.105,38.0,Spagna,Medium
6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,0.102,51.0,Italy,Medium
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.9948899999999999,3.38,0.83,0.10300000000000001,48.0,Spain,Budget
6.9,0.48,0.2,1.9,0.08199999999999999,9.0,23.0,0.99585,3.39,0.43,0.09050000000000001,29.0,Italy,Budget
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.9963299999999999,3.42,0.97,0.106,49.0,Spain,Medium
6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,0.10400000000000001,43.0,Italy,Budget
6.0,0.42,0.19,2.0,0.075,22.0,47.0,0.9952200000000001,3.39,0.78,0.1,45.0,Italy,Medium
6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.9955200000000001,3.33,0.64,0.09699999999999999,50.0,Spain,Medium
6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.9955299999999999,3.3,0.65,0.096,64.0,Spain,Budget
7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.9951,3.29,0.66,0.10800000000000001,64.0,Spain,Medium
7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.9971399999999999,3.31,0.67,0.10099999999999999,96.0,Italy,Budget
7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,0.102,70.0,Spain,Medium
6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,0.113,46.0,Italy,Budget
,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,0.102,59.0,Italy,Budget
7.2,0.53,0.13,2.0,0.057999999999999996,18.0,22.0,0.9957299999999999,3.21,0.68,0.099,48.0,Spain,Expensive
8.0,0.39,0.3,1.9,0.07400000000000001,32.0,84.0,0.9971700000000001,3.39,0.61,0.09,54.0,Italy,Expensive
6.6,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,0.11699999999999999,73.0,Italy,Budget
7.0,0.55,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,0.09699999999999999,72.0,Spain,Budget
6.1,0.53,0.08,1.9,0.077,24.0,45.0,0.9952799999999999,3.6,0.68,0.10300000000000001,59.0,Italy,Budget
5.4,0.58,0.08,1.9,0.059000000000000004,20.0,31.0,0.99484,3.5,0.64,0.102,56.0,Spain,Expensive
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.9953799999999999,3.57,0.63,0.12,49.0,Italy,Medium
7.2,0.39,0.32,1.8,0.065,34.0,60.0,0.9971399999999999,3.46,0.78,0.099,62.0,Italy,Budget
6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,0.11599999999999999,47.0,Spain,Budget
7.4,0.25,0.29,2.2,0.054000000000000006,19.0,49.0,0.99666,3.4,0.76,0.109,79.0,Italy,Budget
6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,0.1075,89.0,Italy,Medium
11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.9975799999999999,3.25,0.57,0.10400000000000001,54.0,Italy,Budget
8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,0.11199999999999999,69.0,Spain,Medium
6.5,0.63,0.33,1.8,0.059000000000000004,16.0,28.0,0.99531,3.36,0.64,0.10099999999999999,77.0,Italy,Expensive
7.0,0.57,0.02,2.0,0.07200000000000001,17.0,26.0,0.99575,3.36,0.61,0.102,64.0,Italy,Medium
6.3,0.6,0.1,1.6,0.048,12.0,26.0,0.99306,3.55,0.51,0.121,28.0,Italy,Budget
11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.9978299999999999,3.1,0.58,0.10400000000000001,32.0,Italy,Medium
7.4,0.36,0.3,1.8,0.07400000000000001,17.0,24.0,0.99419,3.24,0.7,0.114,79.0,Italy,Medium
7.1,0.68,0.0,2.3,0.087,17.0,26.0,0.9978299999999999,3.45,0.53,0.095,64.0,Spain,Expensive
7.1,0.67,0.0,2.3,0.083,18.0,27.0,0.9976799999999999,3.44,0.54,0.094,47.0,Italy,Medium
6.3,0.68,0.01,3.7,0.10300000000000001,32.0,54.0,0.9958600000000001,3.51,0.66,0.113,53.0,Spain,Medium
7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,0.094,36.0,Italy,Budget
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.9962700000000001,3.54,0.6,0.11,76.0,Italy,Medium
7.0,0.56,0.17,1.7,0.065,15.0,24.0,0.9951399999999999,3.44,0.68,0.10550000000000001,66.0,Italy,Budget
6.6,0.88,0.04,2.2,0.066,12.0,20.0,0.99636,3.53,0.56,0.099,60.0,Italy,Medium
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.9962700000000001,3.54,0.6,0.11,68.0,Italy,Medium
6.9,0.63,0.33,6.7,0.235,66.0,115.0,0.99787,3.22,0.56,0.095,52.0,Spain,Expensive
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.9962200000000001,3.21,0.52,0.099,42.0,Spain,Budget
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.9962200000000001,3.21,0.52,0.099,43.0,Spain,Expensive
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.9962200000000001,3.21,0.52,0.099,56.0,Italy,Medium
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,0.10099999999999999,49.0,Spain,Medium
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,0.10099999999999999,59.0,Italy,Medium
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,0.10099999999999999,57.0,Italy,Medium
6.7,0.67,0.02,1.9,0.061,26.0,42.0,0.9948899999999999,3.39,0.82,0.109,74.0,Spain,Budget
6.7,0.16,0.64,2.1,0.059000000000000004,24.0,52.0,0.9949399999999999,3.34,0.71,0.11199999999999999,66.0,Italy,Medium
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,0.10099999999999999,59.0,Italy,Budget
7.0,0.56,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,0.092,58.0,Italy,Expensive
6.2,0.51,0.14,1.9,0.055999999999999994,15.0,34.0,0.9939600000000001,3.48,0.57,0.115,57.0,Spain,Expensive
6.4,0.36,0.53,2.2,0.23,19.0,35.0,0.9934,3.37,0.93,0.124,86.0,Italy,Medium
6.4,0.38,0.14,2.2,0.038,15.0,25.0,0.9951399999999999,3.44,0.65,0.111,51.0,Spain,Budget
7.3,0.69,0.32,2.2,0.069,35.0,104.0,0.9963200000000001,3.33,0.51,0.095,56.0,Italy,Budget
6.0,0.58,0.2,2.4,0.075,15.0,50.0,0.99467,3.58,0.67,0.125,84.0,Italy,Medium
5.6,0.31,0.78,13.9,0.07400000000000001,23.0,92.0,0.99677,3.39,0.48,0.105,72.0,Spain,Budget
7.5,0.52,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,0.11800000000000001,76.0,Italy,Expensive
8.0,0.3,0.63,1.6,0.081,16.0,29.0,0.9958799999999999,3.3,0.78,0.10800000000000001,66.0,Italy,Budget
6.2,0.7,0.15,5.1,0.076,13.0,27.0,0.9962200000000001,3.54,0.6,0.11900000000000001,51.0,Spain,Budget
6.8,0.67,0.15,1.8,0.11800000000000001,13.0,20.0,0.9954,3.42,0.67,0.113,57.0,Italy,Medium
6.2,0.56,0.09,1.7,0.053,24.0,32.0,0.9940200000000001,3.54,0.6,0.113,48.0,Italy,Expensive
7.4,0.35,0.33,2.4,0.068,9.0,26.0,0.9947,3.36,0.6,0.11900000000000001,67.0,Italy,Budget
6.2,0.56,0.09,1.7,0.053,24.0,32.0,0.9940200000000001,3.54,0.6,0.113,55.0,Spain,Budget
6.1,0.715,0.1,2.6,0.053,13.0,27.0,0.9936200000000001,3.57,0.5,0.11900000000000001,39.0,Spain,Budget
6.2,0.46,0.29,2.1,0.07400000000000001,32.0,98.0,0.9957799999999999,3.33,0.62,0.098,73.0,Espana,Budget
6.7,0.32,0.44,2.4,0.061,24.0,34.0,0.99484,3.29,0.8,0.11599999999999999,52.0,Spain,Budget
7.2,0.39,0.44,2.6,0.066,22.0,48.0,0.9949399999999999,3.3,0.84,0.115,63.0,Italy,Expensive
7.5,0.31,0.41,2.4,0.065,34.0,60.0,0.99492,3.34,0.85,0.114,56.0,Italy,Medium
5.8,0.61,0.11,1.8,0.066,18.0,28.0,0.9948299999999999,3.55,0.66,0.109,68.0,Italy,Expensive
7.2,0.66,0.33,2.5,0.068,34.0,102.0,0.9941399999999999,3.27,0.78,0.128,63.0,Italy,Medium
6.6,0.725,0.2,7.8,0.073,29.0,79.0,0.9977,3.29,0.54,0.092,56.0,Italy,Medium
6.3,0.55,0.15,1.8,0.077,26.0,35.0,0.9931399999999999,3.32,0.82,0.11599999999999999,50.0,Spain,Budget
5.4,0.74,0.09,1.7,0.08900000000000001,16.0,26.0,0.9940200000000001,3.67,0.56,0.11599999999999999,75.0,Italy,Expensive
6.3,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,0.11,75.0,Italy,Medium
6.8,0.62,0.08,1.9,0.068,28.0,38.0,0.99651,3.42,0.82,0.095,45.0,Italy,Medium
6.2,0.6,0.08,2.0,0.09,32.0,44.0,0.9949,3.45,0.58,0.105,49.0,Spain,Medium
5.9,0.55,0.1,2.2,0.062,39.0,51.0,0.9951200000000001,3.52,0.76,0.11199999999999999,63.0,Italy,Medium
6.3,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,0.11,67.0,Italy,Budget
5.9,0.645,0.12,2.0,0.075,32.0,44.0,0.9954700000000001,3.57,0.71,0.102,54.0,Italy,Budget
6.0,0.31,0.47,3.6,0.067,18.0,42.0,0.99549,3.39,0.66,0.11,54.0,Spain,Expensive
